id,title,predictions_num,Unique_predictors,Response_date,publish_time,resolved_time,number_of_forecasters,prediction_count,q1,q2,q3,avg,w_avg,var,Result
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",181,73,2020-03-10 04:08:49.976795,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.71,0.81,0.93,0.642,0.783,0.069,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",186,74,2020-03-10 09:14:11.836515,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.75,0.83,0.93,0.655,0.797,0.068,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",187,74,2020-03-10 16:10:32.169917,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.71,0.8,0.93,0.647,0.758,0.071,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",190,76,2020-03-10 23:53:56.653127,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.63,0.8,0.9,0.649,0.753,0.069,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",198,81,2020-03-11 06:54:45.520109,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.5,0.75,0.9,0.646,0.701,0.068,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",204,82,2020-03-11 10:31:37.367098,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.57,0.8,0.9,0.663,0.73,0.066,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",209,83,2020-03-11 17:28:49.354615,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.61,0.73,0.9,0.669,0.721,0.062,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",215,85,2020-03-11 23:45:06.252520,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.6,0.75,0.91,0.671,0.743,0.06,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",216,85,2020-03-12 03:41:02.290511,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.6,0.75,0.91,0.671,0.743,0.06,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",233,86,2020-03-12 10:13:01.357200,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.67,0.85,0.95,0.694,0.809,0.06,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",241,87,2020-03-12 15:55:04.921966,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.75,0.9,0.95,0.704,0.837,0.061,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",246,89,2020-03-13 00:54:29.075716,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.76,0.9,0.95,0.714,0.842,0.059,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",247,89,2020-03-13 08:12:12.838075,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.76,0.87,0.95,0.715,0.844,0.059,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",248,89,2020-03-13 12:45:05.335629,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.8,0.87,0.95,0.718,0.843,0.059,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",260,91,2020-03-13 20:54:51.218842,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.8,0.87,0.95,0.725,0.859,0.059,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",279,97,2020-03-14 05:18:26.078775,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.8,0.87,0.95,0.74,0.844,0.055,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",292,101,2020-03-14 13:19:38.411264,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.84,0.93,0.97,0.756,0.887,0.056,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",296,101,2020-03-14 17:57:43.578181,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.84,0.94,0.97,0.759,0.895,0.056,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",303,102,2020-03-14 22:37:55.636143,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.84,0.93,0.97,0.764,0.87,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",305,103,2020-03-15 04:57:41.261982,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.86,0.94,0.97,0.769,0.882,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",306,103,2020-03-15 17:14:49.059502,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.86,0.95,0.97,0.769,0.884,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",313,105,2020-03-15 23:23:33.755630,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.86,0.95,0.98,0.781,0.897,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",324,109,2020-03-16 04:50:09.747433,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.85,0.95,0.98,0.783,0.881,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",328,110,2020-03-16 09:05:32.307617,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.85,0.96,0.99,0.786,0.892,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",334,114,2020-03-16 15:21:42.019988,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.85,0.95,0.99,0.792,0.858,0.053,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",353,116,2020-03-16 22:05:44.689009,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.96,0.99,0.807,0.906,0.053,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",371,124,2020-03-17 04:45:28.346913,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.95,0.98,0.817,0.897,0.051,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",375,125,2020-03-17 11:22:38.667918,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.95,0.98,0.819,0.903,0.051,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",382,130,2020-03-17 17:51:20.922776,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.95,0.98,0.816,0.866,0.056,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",389,131,2020-03-18 01:43:53.986655,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.94,0.97,0.99,0.824,0.895,0.056,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",390,131,2020-03-18 09:47:13.952744,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.97,0.99,0.828,0.892,0.054,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",394,132,2020-03-18 15:08:00.030277,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.97,0.99,0.829,0.893,0.053,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",399,135,2020-03-18 21:01:45.600287,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.96,0.99,0.831,0.899,0.053,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",403,135,2020-03-19 00:55:12.938446,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.96,0.99,0.835,0.91,0.053,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",404,136,2020-03-19 06:03:32.730026,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.97,0.99,0.836,0.914,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",405,136,2020-03-19 12:32:45.139220,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.96,0.99,0.837,0.917,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",407,136,2020-03-19 19:20:39.943574,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.96,0.99,0.838,0.918,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",412,136,2020-03-20 01:54:35.431822,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.97,0.99,0.839,0.923,0.053,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",413,137,2020-03-20 08:58:16.586566,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.98,0.99,0.84,0.926,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",416,137,2020-03-20 13:10:04.502041,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.96,0.99,0.841,0.923,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",417,138,2020-03-20 20:19:58.193196,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.93,0.98,0.99,0.843,0.929,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",425,138,2020-03-21 04:08:55.518674,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.9,0.98,0.99,0.844,0.93,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",426,138,2020-03-21 12:24:24.841818,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.94,0.98,0.99,0.844,0.932,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",429,138,2020-03-21 19:18:15.430480,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.94,0.98,0.99,0.846,0.928,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",432,138,2020-03-22 03:15:17.226653,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.95,0.98,0.99,0.849,0.931,0.052,1.0
3699,"Will at least 10,000 COVID-19 deaths be reported in any single calendar month in 2020?",433,138,2020-03-22 04:21:40.525750,2020-02-21T23:00:00Z,2020-03-22T04:40:00Z,138,451,0.95,0.98,0.99,0.849,0.935,0.052,1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",1,1,2020-02-22 10:18:10.418944,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.23,0.23,0.23,0.23,0.23,0.0,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",7,5,2020-02-23 00:27:06.366147,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.35,0.35,0.65,0.376,0.41,0.023,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",8,7,2020-02-23 17:23:11.502809,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.35,0.4,0.65,0.44,0.49,0.038,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",14,12,2020-02-24 08:14:07.874489,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.45,0.61,0.66,0.505,0.581,0.043,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",18,15,2020-02-24 17:11:32.337915,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.47,0.52,0.66,0.51,0.546,0.038,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",19,15,2020-02-25 13:42:16.944736,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.47,0.52,0.66,0.51,0.546,0.038,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",22,18,2020-02-26 06:22:06.767847,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.45,0.52,0.66,0.503,0.524,0.054,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",23,18,2020-02-27 14:43:39.953804,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.45,0.52,0.66,0.503,0.524,0.054,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",42,31,2020-02-28 12:40:22.075098,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.33,0.49,0.6,0.478,0.462,0.036,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",52,38,2020-02-29 00:22:51.082446,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.4,0.5,0.64,0.5,0.535,0.037,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",75,47,2020-02-29 20:16:56.443178,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.35,0.43,0.59,0.481,0.48,0.04,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",83,49,2020-03-01 15:19:30.789778,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.35,0.4,0.5,0.454,0.405,0.039,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",89,51,2020-03-02 09:38:20.364898,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.35,0.45,0.55,0.455,0.453,0.037,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",96,54,2020-03-03 06:30:51.818606,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.35,0.45,0.55,0.443,0.44,0.032,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",106,58,2020-03-04 04:25:26.468105,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.21,0.35,0.5,0.429,0.371,0.039,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",118,61,2020-03-04 18:40:07.581578,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.2,0.33,0.4,0.392,0.313,0.04,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",119,61,2020-03-05 14:22:04.196873,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.2,0.33,0.4,0.392,0.313,0.04,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",127,62,2020-03-06 03:53:14.513906,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.2,0.25,0.37,0.373,0.288,0.039,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",128,62,2020-03-06 17:50:28.678112,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.2,0.23,0.36,0.37,0.282,0.04,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",130,63,2020-03-07 06:50:32.847276,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.16,0.21,0.35,0.365,0.266,0.041,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",145,71,2020-03-08 03:10:37.999842,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.1,0.18,0.33,0.324,0.218,0.044,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",146,71,2020-03-08 16:27:34.581298,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.1,0.2,0.3,0.321,0.216,0.044,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",151,71,2020-03-09 10:22:56.633388,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.1,0.17,0.2,0.305,0.183,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",153,72,2020-03-10 06:32:59.833924,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.09,0.13,0.2,0.297,0.161,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",154,73,2020-03-10 22:31:52.670378,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.1,0.12,0.2,0.295,0.159,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",159,75,2020-03-11 07:17:16.261587,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.07,0.12,0.18,0.287,0.142,0.048,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",164,75,2020-03-11 21:08:10.320035,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.06,0.11,0.15,0.273,0.128,0.049,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",165,75,2020-03-13 08:44:14.670933,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.06,0.1,0.15,0.271,0.122,0.05,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",168,76,2020-03-13 23:27:31.401031,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.06,0.12,0.2,0.275,0.152,0.049,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",170,76,2020-03-14 08:34:59.458802,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.06,0.12,0.17,0.269,0.143,0.05,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",171,76,2020-03-14 23:31:24.146688,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.06,0.11,0.15,0.265,0.127,0.05,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",172,76,2020-03-15 21:36:38.948143,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.06,0.11,0.15,0.265,0.127,0.05,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",174,78,2020-03-16 11:45:49.596446,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.06,0.12,0.15,0.257,0.127,0.049,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",181,78,2020-03-17 04:19:42.865156,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.07,0.12,0.15,0.262,0.153,0.051,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",182,78,2020-03-17 16:42:32.075084,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.06,0.11,0.15,0.26,0.147,0.052,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",184,78,2020-03-18 09:24:53.352538,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.11,0.15,0.26,0.141,0.052,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",189,81,2020-03-18 21:22:49.660150,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.239,0.122,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",190,81,2020-03-19 17:47:13.882602,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.239,0.122,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",191,81,2020-03-19 19:22:07.962516,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.14,0.238,0.118,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",192,81,2020-03-22 09:11:20.287315,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.14,0.238,0.117,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",195,82,2020-03-22 14:27:02.278690,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.236,0.125,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",196,82,2020-03-23 19:49:47.154184,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.236,0.124,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",197,82,2020-03-25 01:42:39.319728,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.236,0.124,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",198,83,2020-03-25 01:42:42.173896,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.234,0.12,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",199,83,2020-03-27 23:00:26.969284,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.234,0.12,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",200,83,2020-03-29 08:20:10.720136,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.234,0.127,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",201,84,2020-03-31 13:24:00.335307,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.233,0.126,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",202,84,2020-04-02 04:27:13.103141,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.233,0.126,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",203,84,2020-04-02 18:57:56.183466,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.07,0.15,0.233,0.125,0.046,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",210,88,2020-04-03 16:08:47.347616,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.06,0.13,0.223,0.108,0.045,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",211,89,2020-04-04 06:20:45.172002,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.06,0.15,0.223,0.111,0.045,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",212,89,2020-04-04 21:49:41.039655,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.06,0.15,0.223,0.11,0.045,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",213,89,2020-04-05 07:40:23.146831,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.06,0.15,0.223,0.11,0.045,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",214,89,2020-04-06 21:24:14.976915,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.06,0.15,0.223,0.11,0.045,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",215,89,2020-04-07 03:34:14.495580,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.06,0.12,0.221,0.106,0.045,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",216,89,2020-04-08 08:20:49.934204,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.05,0.06,0.12,0.217,0.102,0.045,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",224,89,2020-04-08 18:32:00.141552,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.07,0.205,0.075,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",227,89,2020-04-09 07:29:41.859089,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.08,0.2,0.069,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",228,89,2020-04-10 22:53:56.870586,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.07,0.199,0.067,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",229,89,2020-04-10 23:25:11.152544,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.07,0.199,0.066,0.048,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",230,90,2020-04-13 18:27:15.479032,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.07,0.197,0.063,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",231,90,2020-04-14 07:20:24.492699,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.07,0.195,0.061,0.048,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",232,91,2020-04-17 21:58:29.359558,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.07,0.197,0.077,0.047,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",233,92,2020-04-19 08:20:19.617629,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.1,0.2,0.101,0.048,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",234,93,2020-04-25 17:05:39.178655,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.1,0.198,0.096,0.048,-1.0
3614,"If on 2020 June 7 no Democratic candidate has a majority, will Bernie Sanders be the nominee?",235,93,2020-04-28 14:24:57.642534,2020-02-22T08:00:00Z,2020-07-11T22:03:00Z,123,322,0.01,0.05,0.1,0.198,0.096,0.048,-1.0
